Flat LSTM
Epoch,Mean Squared Error,Root Mean Squared Error
0,0.11552655696868896,0.339891978382381
1,0.11504051089286804,0.33917622394983415
2,0.11455832421779633,0.3384646572654172
3,0.11408011615276337,0.3377574812683849
4,0.11360592395067215,0.33705477885749097
5,0.11313579231500626,0.33635664452334857
6,0.11266976594924927,0.3356631733587247
7,0.11220785975456238,0.3349744165672393
8,0.11175010353326797,0.33429044786423073
9,0.11129651218652725,0.3336113190323842
10,0.1108471229672432,0.3329371156348346
11,0.11040189862251282,0.33226781159557545
12,0.1099608913064003,0.33160351522021037
13,0.10952408611774445,0.3309442341509283
14,0.10909147560596466,0.3302899871415491
15,0.10866305232048035,0.32964079286471865
16,0.1082388386130333,0.3289967152009778
17,0.10781878232955933,0.32835770484269033
18,0.10740287601947784,0.3277237800640623
19,0.10699111968278885,0.32709497043334196
20,0.10658347606658936,0.3264712484531974
21,0.10617993772029877,0.32585263190635544
22,0.10578044503927231,0.3252390582929306
23,0.10538502037525177,0.32463059063380295
24,0.10499358177185059,0.3240271312280047
25,0.10460614413022995,0.3234287311452555
26,0.10422266274690628,0.3228353492833557
27,0.1038430854678154,0.32224693244128083
28,0.10346739739179611,0.32166348470380673
29,0.10309556126594543,0.3210849751482393
30,0.10272752493619919,0.32051134915350377
31,0.10236328095197678,0.31994262134322893
32,0.10200279206037521,0.3193787595635865
33,0.10164597630500793,0.318819661101708
34,0.10129285603761673,0.31826538617577743
35,0.10094336420297623,0.317715854503637
36,0.10059745609760284,0.31717102026761973
37,0.10025513172149658,0.3166309077166924
38,0.09991630166769028,0.3160953996306974
39,0.09958095103502274,0.3155644958404268
40,0.09924905002117157,0.31503817232388137
41,0.0989205539226532,0.31451638100845114
42,0.09859542548656464,0.31399908516835623
43,0.0982736274600029,0.3134862476409498
44,0.09795510023832321,0.31297779512023405
45,0.09763982146978378,0.31247371324606454
46,0.09732776880264282,0.3119739873813886
47,0.09701887518167496,0.31147853085192717
48,0.0967131182551384,0.3109873281263055
49,0.09641045331954956,0.31050032740650946
50,0.09611082822084427,0.3100174643803866
51,0.09581422060728073,0.30953872230672647
52,0.09552060067653656,0.3090640721218443
53,0.09522988647222519,0.3085933999168245
54,0.09494208544492722,0.30812673601121865
55,0.09465714544057846,0.3076640138862172
56,0.09437499940395355,0.30720514221600126
57,0.09409564733505249,0.306750138280413
58,0.0938190296292305,0.3062989220177415
59,0.093545101583004,0.30585143711122886
60,0.0932738408446312,0.30540766336919445
61,0.09300520271062851,0.30496754370035595
62,0.09273914992809296,0.30453103278334864
63,0.09247565269470215,0.3040980971573189
64,0.09221464395523071,0.3036686417054463
65,0.09195611625909805,0.30324266892885976
66,0.0917000100016594,0.30282009510872854
67,0.09144632518291473,0.30240093449411615
68,0.0911950021982193,0.3019851026097468
69,0.09094599634408951,0.3015725391080718
70,0.09069926291704178,0.30116318320312957
71,0.0904548242688179,0.3007570851514855
72,0.09021257609128952,0.30035408452573026
73,0.08997251838445663,0.29995419381041605
74,0.08973463624715805,0.29955740058819785
75,0.08949883282184601,0.29916355530352623
76,0.08926514536142349,0.2987727319576261
77,0.08903349936008453,0.2983848175763716
78,0.08880388736724854,0.29799981101881345
79,0.08857625722885132,0.2976176359506461
80,0.0883505791425705,0.29723825316161867
81,0.08812683075666428,0.2968616357104169
82,0.08790498971939087,0.2964877564409547
83,0.0876850113272667,0.29611655024207395
84,0.08746685087680817,0.2957479516020494
85,0.08725050091743469,0.29538195767080067
86,0.08703593909740448,0.29501854026044616
87,0.08682312071323395,0.2946576330476337
88,0.0866120308637619,0.29429921995099123
89,0.08640262484550476,0.2939432340529456
90,0.08619488775730133,0.29358965880511073
91,0.08598878979682922,0.2932384521116377
92,0.08578429371118546,0.2928895588975228
93,0.08558139950037003,0.2925429874400855
94,0.08538005501031876,0.2921986567565271
95,0.08518025279045105,0.2918565620136903
96,0.08498195558786392,0.2915166471882248
97,0.08478514850139618,0.29117889432683164
98,0.08458979427814484,0.2908432469185847
99,0.0843958780169487,0.29050968661466126
100,0.08420338481664658,0.29017819493657093
101,0.08401229232549667,0.28984874042420244
102,0.08382254838943481,0.28952123996251955
103,0.083634153008461,0.28919570019013247
104,0.08344709128141403,0.2888721019437738
105,0.08326132595539093,0.28855038720367526
106,0.0830768495798111,0.2882305493520961
107,0.08289362490177155,0.28791252994923916
108,0.08271165937185287,0.2875963479807295
109,0.0825309008359909,0.28728191874183606
110,0.08235134929418564,0.286969247993902
111,0.08217298984527588,0.28665831549996224
112,0.08199578523635864,0.2863490618744169
113,0.08181972801685333,0.28604147953898806
114,0.08164481073617935,0.2857355608533515
115,0.08147098124027252,0.2854312198065806
116,0.08129825443029404,0.285128487581115
117,0.0811266079545021,0.28482733006946875
118,0.08095602691173553,0.28452772608611543
119,0.08078647404909134,0.2842296150106307
120,0.08061796426773071,0.28393302778600926
121,0.08045046031475067,0.2836379035226968
122,0.08028394728899002,0.2833442204968897
123,0.08011843264102936,0.2830519963558451
124,0.0799538716673851,0.282761156574564
125,0.07979025691747665,0.2824716922409689
126,0.07962760329246521,0.28218363399117463
127,0.07946586608886719,0.2818969068451571
128,0.07930503785610199,0.2816115016402952
129,0.07914511859416962,0.2813274223998962
130,0.07898609340190887,0.28104464663449624
131,0.07882791757583618,0.28076309867188065
132,0.07867061346769333,0.280482822054566
133,0.07851418107748032,0.28020382059757915
134,0.07835856080055237,0.2799259916487791
135,0.07820377498865128,0.27964937866666406
136,0.07804981619119644,0.2793739719286613
137,0.07789666205644608,0.27909973496305235
138,0.07774431258440018,0.2788266712213883
139,0.07759273797273636,0.27855473065940983
140,0.07744193822145462,0.2782839165698489
141,0.07729190587997437,0.2780142188449619
142,0.077142633497715,0.2777456273242029
143,0.07699412107467651,0.2774781452199011
144,0.07684633880853653,0.2772117219897754
145,0.07669927924871445,0.27694634723843975
146,0.07655294984579086,0.2766820374469417
147,0.07640734314918518,0.2764187821932243
148,0.07626243680715561,0.27615654402377576
149,0.07611823081970215,0.2758953258388082
150,0.0759747177362442,0.2756351170229298
151,0.07583189755678177,0.2753759204374663
152,0.07568973302841187,0.2751176712398022
153,0.07554826140403748,0.27486043986728514
154,0.07540743798017502,0.27460414778399655
155,0.07526728510856628,0.2743488383583322
156,0.07512777298688889,0.2740944599711729
157,0.07498890906572342,0.2738410288209629
158,0.07485068589448929,0.2735885339236447
159,0.0747130960226059,0.27333696424487836
160,0.07457613945007324,0.2730863223416238
161,0.07443980127573013,0.27283658346294054
