Flat LSTM
Epoch,Mean Squared Error,Root Mean Squared Error
0,0.10265778005123138,0.32040252815986237
1,0.10223634541034698,0.31974418745357513
2,0.1018182560801506,0.3190897304523457
3,0.10140360891819,0.31843933318324547
4,0.10099244862794876,0.31779309090656577
5,0.10058479011058807,0.31715105251376363
6,0.10018066316843033,0.31651329066633255
7,0.09978007525205612,0.31587984306070577
8,0.09938304871320724,0.31525077115402467
9,0.09898960590362549,0.3146261367140777
10,0.09859971702098846,0.3140059187674469
11,0.09821341186761856,0.31339019108392424
12,0.09783067554235458,0.31277895636112507
13,0.09745150804519653,0.31217224099076546
14,0.09707590192556381,0.3115700594177236
15,0.09670382738113403,0.3109723900624202
16,0.09633529186248779,0.3103792709935504
17,0.0959702655673027,0.30979068024603756
18,0.09560873359441757,0.30920661958376244
19,0.09525066614151001,0.3086270664434829
20,0.09489605575799942,0.30805203417279914
21,0.09454486519098282,0.30748148755816634
22,0.09419706463813782,0.3069154030643262
23,0.09385263174772263,0.3063537689464953
24,0.09351153671741486,0.30579656099671043
25,0.09317374974489212,0.3052437546369985
26,0.09283923357725143,0.30469531269327305
27,0.09250795841217041,0.30415120978251986
28,0.09217988699674606,0.30361140788308016
29,0.0918549969792366,0.30307589310144184
30,0.09153322875499725,0.3025445896971176
31,0.09121457487344742,0.30201750756114687
32,0.09089898318052292,0.3014945823402519
33,0.09058642387390137,0.30097578619201476
34,0.09027685225009918,0.3004610661135635
35,0.08997024595737457,0.2999504058296547
36,0.08966654539108276,0.2994437265849508
37,0.08936574310064316,0.2989410361603826
38,0.08906778693199158,0.2984422673348927
39,0.08877262473106384,0.29794735228067365
40,0.08848024904727936,0.2974562977098978
41,0.08819060027599335,0.2969690224181528
42,0.08790367096662521,0.29648553247439446
43,0.08761939406394958,0.29600573316060885
44,0.08733776211738586,0.2955296298467987
45,0.08705870807170868,0.29505712679362395
46,0.08678221702575684,0.2945882160334266
47,0.08650824427604675,0.29412283875287
48,0.08623676747083664,0.2936609736938782
49,0.08596774190664291,0.2932025612211512
50,0.08570114523172379,0.2927475793780775
51,0.08543691784143448,0.2922959422254002
52,0.0851750373840332,0.2918476269974337
53,0.08491548150777817,0.29140261067426654
54,0.08465820550918579,0.29096083157219943
55,0.08440317213535309,0.2905222403454735
56,0.08415038138628006,0.2900868514536294
57,0.08389974385499954,0.2896545250034937
58,0.08365127444267273,0.28922530048851663
59,0.08340493589639664,0.2887991272431353
60,0.08316067606210709,0.28837592836800213
61,0.08291847258806229,0.287955678166037
62,0.08267830312252045,0.28753835069868583
63,0.08244013041257858,0.28712389383779713
64,0.0822039321064949,0.2867122810527915
65,0.08196967095136642,0.28630345955186504
66,0.08173733949661255,0.28589742827911646
67,0.0815068706870079,0.2854940817022446
68,0.08127826452255249,0.2850934312160708
69,0.08105148375034332,0.28469542277729604
70,0.08082650601863861,0.2843000281720679
71,0.08060329407453537,0.28390719271363196
72,0.080381840467453,0.28351691390012873
73,0.08016212284564972,0.28312916283147116
74,0.07994409650564194,0.2827438708542449
75,0.07972773909568787,0.282361008454935
76,0.07951304316520691,0.28198057231874485
77,0.07929997146129608,0.28160250613461535
78,0.07908850163221359,0.2812267797209462
79,0.07887860387563705,0.2808533494114625
80,0.07867027074098587,0.280482211095438
81,0.07846347987651825,0.2801133339855821
