Flat LSTM
Epoch,Mean Squared Error,Root Mean Squared Error
0,0.0635811984539032,0.2521531250131618
1,0.06319715082645416,0.2513904350337422
2,0.06281671673059464,0.2506326330121332
3,0.062439993023872375,0.24987995722721015
4,0.062067002058029175,0.24913249900008866
5,0.06169777363538742,0.24839036542383727
6,0.061332348734140396,0.2476536870998298
7,0.06097071245312691,0.2469224826805508
8,0.060612909495830536,0.2461968917265824
9,0.06025893986225128,0.2454769640154678
10,0.05990879610180855,0.2447627342995836
11,0.05956248566508293,0.2440542678690191
12,0.05922000855207443,0.24335161505951514
13,0.058881357312202454,0.24265481102216468
14,0.0585465133190155,0.24196386779644496
15,0.05821547657251358,0.24127883573267173
16,0.0578882172703743,0.24059970338795994
17,0.057564713060855865,0.23992647428088437
18,0.057244956493377686,0.2392591826730537
19,0.05692891404032707,0.23859780812138043
20,0.05661654844880104,0.2379423216849013
21,0.0563078410923481,0.23729273291095135
22,0.05600275471806526,0.23664901165664154
23,0.05570124834775925,0.2360111191189077
24,0.05540329962968826,0.2353790552060405
25,0.05510886758565903,0.23475277971870542
26,0.05481790378689766,0.23413223568508815
27,0.05453037843108177,0.23351740498532816
28,0.05424624681472778,0.23290823689755538
29,0.05396547168493271,0.23230469578752108
30,0.05368801951408386,0.23170675327681725
31,0.05341382697224617,0.23111431580983072
32,0.053142864257097244,0.23052736118972353
33,0.0528750866651535,0.2299458341983031
34,0.05261045694351196,0.2293696949108839
35,0.05234891548752785,0.22879885377232081
36,0.05209043622016907,0.22823329340867224
37,0.05183497071266174,0.22767294681771424
38,0.05158248171210289,0.22711777057751975
39,0.05133291706442833,0.22656768760003781
40,0.051086243242025375,0.22602266090378056
41,0.05084240436553955,0.2254826032436639
42,0.050601374357938766,0.22494749244643464
43,0.050363097339868546,0.22441723939989225
44,0.0501275435090065,0.22389181206334122
45,0.04989467188715935,0.22337115276409206
46,0.049664441496133804,0.2228552029819672
47,0.04943681135773659,0.2223439033518495
48,0.049211740493774414,0.22183719366637872
49,0.0489891916513443,0.2213350212942911
50,0.04876913130283356,0.22083734127822124
51,0.04855151101946831,0.22034407416463078
52,0.04833631217479706,0.21985520729515837
53,0.048123475164175034,0.21937063423388062
54,0.04791298136115074,0.21889034094987092
55,0.0477047897875309,0.2184142618684295
56,0.04749886691570282,0.21794234768787552
57,0.04729517549276352,0.21747453987251822
58,0.04709368199110031,0.21701078772978155
59,0.04689435660839081,0.21655104850448267
60,0.04669715464115143,0.21609524437421437
61,0.046502068638801575,0.21564338301650152
62,0.04630904644727707,0.21519536808973624
63,0.046118054538965225,0.21475114560571085
64,0.04592907056212425,0.21431068699932873
65,0.04574207589030266,0.2138739719795344
66,0.045557018369436264,0.21344090135078672
67,0.04537387937307358,0.2130114536194558
68,0.04519263654947281,0.2125855981704142
69,0.04501325264573097,0.21216326884201933
70,0.04483570531010628,0.2117444339530706
71,0.04465995728969574,0.21132902614098173
72,0.04448600485920906,0.2109170568237881
73,0.04431379213929176,0.21050841346438331
74,0.044143322855234146,0.21010312433477554
75,0.043974556028842926,0.209701111176939
76,0.043807461857795715,0.2093023216732096
77,0.04364202916622162,0.2089067475363628
78,0.04347823187708855,0.2085143445355464
79,0.04331604018807411,0.2081250590103799
80,0.04315543919801712,0.20773887262141652
81,0.04299639165401459,0.20735571285598714
82,0.04283889755606651,0.20697559652303582
83,0.04268291965126991,0.20659845026347587
84,0.04252845048904419,0.2062242723081941
85,0.04237544909119606,0.205852979310954
86,0.04222391918301582,0.20548459597501664
87,0.0420738123357296,0.20511901992679665
88,0.041925135999917984,0.20475628439664065
89,0.04177785664796829,0.2043963224913019
90,0.04163195937871933,0.20403911237485653
91,0.041487425565719604,0.20368462280132882
92,0.041344236582517624,0.20333282219680526
93,0.04120238125324249,0.20298369701343627
94,0.04106182977557182,0.20263718754357954
95,0.04092257469892502,0.20229328881335884
96,0.04078458994626999,0.20195194959759608
97,0.040647875517606735,0.20161318289637395
98,0.04051239416003227,0.20127690915758883
99,0.0403781533241272,0.20094315943601365
