Flat LSTM
Epoch,Mean Squared Error,Root Mean Squared Error
0,0.10523414611816406,0.32439812902999926
1,0.10479885339736938,0.3237265101862518
2,0.1043669581413269,0.3230587533891117
3,0.1039384976029396,0.32239494041150774
4,0.10351354628801346,0.3217352114519228
5,0.10309208929538727,0.3210795684801312
6,0.10267417132854462,0.3204281063336121
7,0.1022597923874855,0.3197808505640785
8,0.10184891521930695,0.31913776839996066
9,0.10144159942865372,0.3184989786932663
10,0.10103778541088104,0.3178644135647793
11,0.10063749551773071,0.3172341335949376
12,0.10024068504571915,0.3166080937779689
13,0.09984733909368515,0.31598629573714926
14,0.09945746511220932,0.3153687763749121
15,0.09907098859548569,0.3147554425192449
16,0.09868791699409485,0.314146330543737
17,0.09830822795629501,0.3135414294097273
18,0.0979318842291832,0.31294070401464746
19,0.09755886346101761,0.3123441426712171
20,0.09718912094831467,0.31175169758690113
21,0.09682264924049377,0.31116338030123947
22,0.09645941108465195,0.31057915429830757
23,0.0960993617773056,0.30999897060684833
24,0.09574250131845474,0.30942285196548547
25,0.09538876265287399,0.30885071256656343
26,0.09503813832998276,0.3082825624812126
27,0.09469057619571686,0.3077183390630413
28,0.0943460613489151,0.30715803969441385
29,0.0940045639872551,0.30660163728730333
30,0.09366603195667267,0.30604906789054703
31,0.09333044290542603,0.30550031572066505
32,0.09299776703119278,0.30495535252097605
33,0.09266797453165054,0.3044141496902707
34,0.09234102070331573,0.3038766537648388
35,0.09201689064502716,0.303342859887994
36,0.09169553220272064,0.3028127015214531
37,0.09137692302465439,0.3022861608222487
38,0.0910610631108284,0.3017632567275685
39,0.0907478854060173,0.3012438968776252
40,0.09043733775615692,0.3007280129222366
41,0.09012944996356964,0.3002156724149651
42,0.08982415497303009,0.2997067816600587
43,0.08952141553163528,0.2992012960059419
44,0.08922122418880463,0.29869922026815643
45,0.08892355859279633,0.29820053419267434
46,0.0886283591389656,0.2977051547067427
47,0.08833561837673187,0.2972130858100495
48,0.08804529905319214,0.29672428119921723
49,0.08775738626718521,0.29623873188221894
50,0.08747183531522751,0.2957563783170661
51,0.08718863874673843,0.29527722354888536
52,0.0869077518582344,0.29480120735545573
53,0.08662915229797363,0.29432830699403284
54,0.08635281026363373,0.2938584867987204
55,0.0860787183046341,0.2933917488693813
56,0.08580683171749115,0.29292803163489006
57,0.0855371430516243,0.29246733672604247
58,0.08526960015296936,0.2920095891455782
59,0.08500420302152634,0.2915548027756126
60,0.08474092930555344,0.2911029531034569
61,0.08447972685098648,0.29065396410678196
62,0.08422059565782547,0.29020784906309044
63,0.08396352827548981,0.2897646083901376
64,0.08370845764875412,0.2893241394159051
65,0.0834553986787796,0.2888864806092172
66,0.08320429921150208,0.28845155435792347
67,0.08295517414808273,0.28801939890931433
68,0.082707978785038,0.2875899490334076
69,0.08246269077062607,0.28716317795049223
70,0.08221931010484695,0.28673909762159566
71,0.08197778463363647,0.28631762892570284
72,0.08173812180757523,0.28589879644303373
73,0.08150029927492142,0.2854825726290861
74,0.08126427233219147,0.2850688905022635
75,0.08103004842996597,0.28465777423068206
76,0.08079762011766434,0.2842492218417921
77,0.08056692034006119,0.2838431262864422
78,0.08033798635005951,0.28343956384044117
79,0.08011076599359512,0.2830384532066184
80,0.07988525927066803,0.28263980482350326
81,0.07966143637895584,0.28224357632895003
82,0.07943928241729736,0.2818497514941203
83,0.079218789935112,0.2814583271731572
84,0.07899995893239975,0.2810693133951121
85,0.07878272235393524,0.2806826007324559
86,0.07856711745262146,0.2802982651616336
87,0.07835309952497482,0.27991623662262755
88,0.07814066857099533,0.27953652457415173
89,0.07792978733778,0.2791590717454477
90,0.07772047072649002,0.27878391403825653
91,0.0775126963853836,0.27841102058895517
92,0.07730644196271896,0.27804036031252544
93,0.0771016925573349,0.27767191531974367
94,0.07689843326807022,0.27730566757293335
95,0.07669667154550552,0.27694163924102405
96,0.07649637758731842,0.2765797852109196
97,0.07629754394292831,0.2762201005410872
98,0.07610015571117401,0.2758625667088125
99,0.07590419799089432,0.27550716504456707
100,0.07570965588092804,0.2751538767325077
101,0.07551651448011398,0.27480268281098347
102,0.07532479614019394,0.2744536320404486
103,0.07513445615768433,0.2741066510642971
104,0.07494547963142395,0.27376172053708303
105,0.07475786656141281,0.2734188482190151
106,0.0745716243982315,0.2730780555047064
107,0.07438671588897705,0.27273928189569074
108,0.07420313358306885,0.2724025212494716
109,0.0740208700299263,0.2720677673483691
110,0.07383992522954941,0.27173502760878915
111,0.07366027683019638,0.27140426826082964
112,0.07348191738128662,0.27107548281112887
113,0.07330483198165894,0.2707486509322972
114,0.07312902808189392,0.27042379348329154
115,0.07295448333024979,0.27010087621155504
116,0.07278118282556534,0.26977987846680734
117,0.07260913401842117,0.2694608209339925
118,0.0724382996559143,0.26914364130685736
119,0.07226871699094772,0.2688284155199143
120,0.07210032641887665,0.2685150394649742
121,0.07193314284086227,0.26820354740544033
122,0.071767158806324,0.2678939320072853
123,0.07160236686468124,0.26758618586295
124,0.0714387446641922,0.2672802736159034
125,0.07127629965543747,0.2669762155238505
126,0.07111501693725586,0.2666739899901298
127,0.07095488905906677,0.2663735892671546
128,0.07079590111970901,0.2660749915337949
129,0.07063805311918259,0.26577820286694426
130,0.07048133760690689,0.26548321530165875
131,0.07032573968172073,0.2651900067531217
132,0.07017125934362411,0.26489858312875914
133,0.07001788169145584,0.26460892216903015
134,0.06986559182405472,0.2643210014812571
135,0.06971441954374313,0.26403488319489743
136,0.06956430524587631,0.26375046018135456
137,0.06941527128219604,0.26346778034931717
138,0.06926731020212173,0.26318683516111085
139,0.06912040710449219,0.26290760183853984
140,0.0689745545387268,0.2626300716573158
141,0.068829745054245,0.26235423582295175
142,0.06868598610162735,0.26208011389960006
143,0.06854324042797089,0.2618076401252853
144,0.0684015303850174,0.2615368623827574
145,0.06826084107160568,0.26126775742828595
146,0.06812115013599396,0.2610002876166882
147,0.06798245757818222,0.2607344579801109
148,0.06784478574991226,0.26047031644683094
149,0.0677080824971199,0.26020776794154304
150,0.06757237017154694,0.25994686028407216
151,0.06743763387203217,0.2596875697295351
152,0.0673038586974144,0.25942987240758225
153,0.06717105954885483,0.2591738018181136
154,0.06703919917345047,0.2589192908484234
155,0.06690830737352371,0.2586664017098543
156,0.06677833944559097,0.2584150526683594
157,0.06664932519197464,0.25816530594170595
158,0.06652122735977173,0.2579170939658163
159,0.06639406085014343,0.25767045009108713
160,0.06626781076192856,0.2574253498821135
161,0.06614246964454651,0.2571817832672962
162,0.06601803004741669,0.25693974010926507
163,0.06589449197053909,0.25669922471744844
164,0.06577184796333313,0.2564602268643876
165,0.0656500905752182,0.2562227362573786
166,0.06552920490503311,0.25598672798610694
167,0.06540919840335846,0.25575222072028714
168,0.06529006361961365,0.25551920401334544
169,0.06517177075147629,0.25528762357677326
170,0.06505435705184937,0.25505755635120747
171,0.0649377778172493,0.2548289187224427
172,0.06482204794883728,0.2546017438055703
173,0.06470715999603271,0.25437602087467426
174,0.06459309905767441,0.2541517244829836
175,0.06447985768318176,0.25392884374009533
176,0.06436744332313538,0.2537073970603447
177,0.06425584107637405,0.2534873588098114
178,0.0641450509428978,0.25326873265939837
179,0.06403506547212601,0.25305150754762556
180,0.0639258623123169,0.2528356428835082
181,0.06381746381521225,0.2526211863941982
182,0.06370984762907028,0.25240809739204145
183,0.06360301375389099,0.25219637934334227
184,0.06349694728851318,0.2519860061362797
185,0.06339165568351746,0.25177699593790825
186,0.06328711658716202,0.25156930772087843
187,0.06318335235118866,0.25136298922313255
188,0.063080333173275,0.25115798449039
189,0.06297805905342102,0.2509542967422973
190,0.06287652254104614,0.25075191433176763
191,0.06277572363615036,0.2505508404219598
192,0.06267565488815308,0.2503510632854454
193,0.06257631629705429,0.250152586029116
194,0.06247769668698311,0.24995538939375384
195,0.06237979233264923,0.24975946895493117
196,0.062282588332891464,0.24956479786398456
197,0.062186095863580704,0.2493714014548996
198,0.062090303748846054,0.24917926027028425
199,0.06199520081281662,0.24898835477350464
200,0.0619007833302021,0.24879868032246896
201,0.0618070513010025,0.24861023973481564
202,0.06171400099992752,0.24842302832049915
203,0.061621613800525665,0.2482370113430422
204,0.06152990087866783,0.24805221401686345
205,0.06143885478377342,0.2478686240405861
206,0.06134846806526184,0.247686229058585
207,0.061258718371391296,0.24750498655863742
208,0.06116962060332298,0.24732492919906596
209,0.0610811784863472,0.24714606710677636
210,0.060993365943431854,0.2469683500844427
211,0.06090619042515755,0.2467917957006625
212,0.06081963703036308,0.24661637624124455
213,0.06073370948433876,0.24644210168787872
214,0.06064840033650398,0.24626895934425838
215,0.060563694685697556,0.24609692132511035
216,0.06047960743308067,0.24592602024405769
217,0.06039613112807274,0.2457562433145346
218,0.06031324341893196,0.24558754736128613
219,0.06023094803094864,0.2454199422030505
220,0.06014925613999367,0.2452534528604922
221,0.06006813794374466,0.24508802080833053
222,0.05998760461807251,0.24492367100399362
223,0.059907641261816025,0.2447603751872758
224,0.0598282516002655,0.24459814308425462
225,0.059749431908130646,0.24443696919273616
226,0.05967117100954056,0.24427683273192438
227,0.05959347262978554,0.24411774337353181
228,0.05951632559299469,0.24395968026088796
229,0.059439726173877716,0.243802637750041
230,0.05936367064714432,0.24364661016961495
231,0.05928816273808479,0.24349160712041965
232,0.05921318754553795,0.2433375999420105
233,0.059138741344213486,0.24318458286703432
234,0.059064820408821106,0.24303255010146502
235,0.05899142473936081,0.24288150349370125
236,0.0589185506105423,0.2427314372110508
237,0.058846183121204376,0.24258232235924443
238,0.05877432972192764,0.24243417606007542
239,0.0587029904127121,0.24228700009020726
240,0.05863213911652565,0.2421407423721288
241,0.058561790734529495,0.24199543535887097
242,0.05849194526672363,0.24185108076401815
243,0.05842256918549538,0.24170761093828919
244,0.05835369974374771,0.241565104565514
245,0.05828530341386795,0.2414234939144655
246,0.058217380195856094,0.2412827805622608
247,0.05814994126558304,0.24114298925239988
248,0.05808296427130699,0.2410040752172191
249,0.05801645666360855,0.24086605544079587
250,0.057950399816036224,0.24072889277366816
251,0.0578848160803318,0.240592635133189
252,0.057819683104753494,0.24045723758030968
253,0.057754997164011,0.24032269381814736
254,0.057690758258104324,0.2401890052814748
255,0.057626958936452866,0.24005615788071938
256,0.05756360664963722,0.23992416854005605
257,0.0575006864964962,0.23979300760551006
258,0.057438191026449203,0.23966266089328392
259,0.057376131415367126,0.23953315306104733
260,0.05731448903679848,0.23940444656855994
261,0.05725327879190445,0.23927657384688633
262,0.05719248577952385,0.2391495050789858
263,0.05713209509849548,0.23902321037609608
264,0.05707211792469025,0.2388977143563543
265,0.05701255053281784,0.23877301047819002
266,0.05695338547229767,0.23864908437347432
267,0.05689462274312973,0.23852593725448334
268,0.05683624744415283,0.23840353907640052
269,0.056778281927108765,0.23828193789523527
270,0.05672068893909454,0.23816105672232507
271,0.05666349455714226,0.23804095142882928
272,0.05660667270421982,0.23792156838802955
273,0.05655023828148842,0.23780294001859695
274,0.05649418383836746,0.23768505177727828
275,0.056438494473695755,0.23756787340399324
276,0.056383173912763596,0.23745141379398774
277,0.05632822588086128,0.23733568185349055
278,0.05627363547682762,0.23722064723971145
279,0.05621941015124321,0.23710632667907283
280,0.05616553872823715,0.23699269762639766
281,0.05611202493309975,0.23687976894006746
282,0.056058865040540695,0.23676753375524417
283,0.0560060478746891,0.2366559694465557
284,0.05595357343554497,0.23654507696323965
285,0.05590145289897919,0.23643488088473577
286,0.05584966018795967,0.2363253270133349
287,0.055798206478357315,0.23621643989857546
288,0.05574708804488182,0.23610821257398443
289,0.055696289986371994,0.23600061437710707
290,0.055645838379859924,0.23589370144168734
291,0.055595703423023224,0.23578741150244478
292,0.055545877665281296,0.23568172959582864
293,0.05549639090895653,0.2355767197941183
294,0.05544720217585564,0.23547229598374336
295,0.05539833754301071,0.23536851434083259
296,0.05534977838397026,0.2352653361291677
297,0.05530153214931488,0.23516277798434615
298,0.055253591388463974,0.23506082486978552
299,0.055205948650836945,0.23495946171805243
300,0.05515861511230469,0.2348587130857714
301,0.05511156842112541,0.23475853215831244
302,0.055064816027879715,0.23465893553811182
303,0.055018361657857895,0.23455993191049893
304,0.05497218668460846,0.23446148230489472
305,0.0549263097345829,0.23436362715784825
306,0.054880715906620026,0.23426633541040426
307,0.054835401475429535,0.2341695998105423
308,0.05479036644101143,0.23407342104778028
309,0.05474560707807541,0.23397779184802006
310,0.05470113083720207,0.23388272881339928
311,0.05465691164135933,0.2337881768639281
312,0.05461297929286957,0.2336942003834703
313,0.0545693002641201,0.23360072830391626
314,0.054525893181562424,0.23350780111500005
315,0.05448274686932564,0.23341539552764218
316,0.054439861327409744,0.2333235121615688
317,0.05439723655581474,0.23323215163397765
318,0.05435486510396004,0.23314129858083926
319,0.05431274324655533,0.23305094560322068
320,0.05427087843418121,0.23296110927401856
