Flat LSTM
Epoch,Mean Squared Error,Root Mean Squared Error
0,0.08742300420999527,0.2956738138726446
1,0.08694574236869812,0.2948656344315121
2,0.0864718109369278,0.29406089664715335
3,0.08600129187107086,0.293259768585926
4,0.08553420752286911,0.292462318124693
5,0.08507061749696732,0.29166867760691634
6,0.08461053669452667,0.2908789038320357
7,0.08415397256612778,0.2900930412232044
8,0.08370096236467361,0.2893111860344733
9,0.08325151354074478,0.28853338375436693
10,0.08280563354492188,0.2877596801932506
11,0.08236333727836609,0.2869901344617374
12,0.08192462474107742,0.28622478009612906
13,0.08148947358131409,0.28546361165884887
14,0.08105788379907608,0.2847066627233653
15,0.08062988519668579,0.28395401951140925
16,0.08020543307065964,0.28320563742739946
17,0.07978449761867523,0.2824614975862644
18,0.07936710864305496,0.2817216864976052
19,0.07895317673683167,0.2809860792580865
20,0.07854273915290833,0.28025477543283417
21,0.07813574373722076,0.2795277155081778
22,0.0777321308851242,0.2788048257923887
23,0.07733192294836044,0.27808617899557764
24,0.0769350528717041,0.2773716872207834
25,0.0765414834022522,0.27666131533384314
26,0.07615119963884354,0.2759550681521242
27,0.07576415687799454,0.2752528962209018
28,0.07538028806447983,0.2745547086911456
29,0.07499958574771881,0.27386052243380904
30,0.0746220052242279,0.2731702861297837
31,0.07424750924110413,0.2724839614382911
32,0.0738760456442833,0.2718014820494607
33,0.07350756227970123,0.27112278082024244
34,0.07314205914735794,0.27044788619502635
35,0.07277944684028625,0.2697766610370257
36,0.07241971045732498,0.2691091051178406
37,0.07206281274557114,0.26844517642448174
38,0.07170870900154114,0.26778481846725577
39,0.0713573694229126,0.26712800194459696
40,0.07100873440504074,0.2664746412044507
41,0.07066277414560318,0.2658247056719958
42,0.07031945884227753,0.265178164339143
43,0.0699787512421608,0.26453497168079837
44,0.06964059919118881,0.2638950533662744
45,0.06930499523878098,0.26325841912231596
46,0.06897188723087311,0.26262499353807345
47,0.06864124536514282,0.26199474301050935
48,0.06831303983926773,0.26136763349593944
49,0.06798721849918365,0.260743587647297
50,0.06766379624605179,0.2601226561567673
51,0.06734269112348557,0.25950470347083415
52,0.06702390313148499,0.2588897509201262
53,0.06670740991830826,0.2582777766636306
54,0.06639315187931061,0.2576686862606914
55,0.06608113646507263,0.25706251470230473
56,0.06577131897211075,0.25645919553042107
57,0.06546366959810257,0.2558586906831632
58,0.0651581808924675,0.2552610054286935
59,0.06485480815172195,0.2546660718504174
60,0.06455354392528534,0.254073894615888
61,0.06425436586141586,0.25348444895380834
62,0.06395722925662994,0.25289766558161414
63,0.06366214901208878,0.25231359260271485
64,0.06336908042430878,0.2517321600914527
65,0.06307798624038696,0.2511533122226083
